Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Name,0,1,2,3,4,5,6,7,8,9,10,11,12
StutterTalk,73,13,5858880,5906880,0,0,0,0,0,0,0,3,3,0,0,0,StutterTalk_73_13,-404.56125,98.256874,-5.929075,-20.396389,-21.217999,-8.412499,-8.572367,-19.283335,-5.3140388,-3.2085607,-13.991967,-5.5574665,-7.3084755
StutterTalk,73,15,7863040,7911040,0,0,1,1,0,0,0,0,2,2,0,0,StutterTalk_73_15,-308.50092,110.56813,-5.9558315,-15.624735,-36.42479,-17.07746,-9.712719,-20.380703,-10.668733,-11.752726,-19.646112,-8.924032,-7.9704485
StutterTalk,73,16,1454400,1502400,0,0,0,2,0,0,0,0,1,0,0,0,StutterTalk_73_16,-339.14047,78.44311,-20.012274,7.7696786,-39.235023,-23.518036,-0.8937618,-0.62679,-13.187973,-8.875968,-10.325046,-15.4101715,0.2617552
StutterTalk,73,17,9600320,9648320,0,0,1,0,0,0,0,2,2,1,0,0,StutterTalk_73_17,-312.6564,140.26335,-22.568983,-11.997042,-17.18131,-29.805511,-20.87512,-16.625887,-8.6213045,-11.35951,-17.484516,-14.86856,-11.103118
StutterTalk,73,19,10027360,10075360,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_73_19,-339.52615,92.639755,12.19924,-2.9273214,-25.841656,-17.766579,-22.133625,-12.831535,-4.7433014,-14.112314,-16.421259,-9.315499,-8.810068
StutterTalk,73,20,10053440,10101440,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_73_20,-318.56317,87.898476,-4.901461,-15.505766,-15.381343,-15.084549,-20.86775,-15.525255,-6.800214,-10.359202,-13.2372875,-9.66815,-8.87832
StutterTalk,73,21,10138720,10186720,0,0,0,0,0,2,0,3,1,1,0,0,StutterTalk_73_21,-356.35446,114.77543,-29.85249,-23.95887,-12.061054,-13.416,-22.788877,-20.38412,8.671071,-8.162055,-18.798876,-10.356027,-6.4348264
StutterTalk,73,22,10457920,10505920,0,0,0,0,1,2,0,0,0,2,0,0,StutterTalk_73_22,-370.19138,103.196945,-8.936411,-2.1033413,-17.827879,-23.49822,-18.644615,-15.502744,-1.9181446,-9.9688425,-16.116001,-7.136073,-4.610062
StutterTalk,73,24,11609760,11657760,0,0,0,0,0,1,0,3,2,2,0,0,StutterTalk_73_24,-321.34515,99.77531,-25.784023,-23.07873,-14.974871,-27.08745,-13.655195,-12.951276,-11.490463,-2.2783134,-14.144686,-13.053468,-6.97399
StutterTalk,73,25,11636640,11684640,0,0,0,0,0,0,0,3,3,1,0,0,StutterTalk_73_25,-494.19547,59.05476,-7.7321467,-6.4494753,-7.7555285,-5.231675,-5.381398,-8.598215,-6.7573714,-2.9261143,-7.609363,-9.948649,-4.45467
StutterTalk,73,27,13168800,13216800,0,0,0,1,0,0,0,1,2,0,0,0,StutterTalk_73_27,-383.9661,69.03885,-6.9598246,-1.6418923,-7.8923316,-14.464721,-24.373247,-1.6344793,-9.299711,-18.247414,-7.906279,-6.485099,0.4556541
StutterTalk,73,28,13475520,13523520,0,0,0,0,0,0,0,2,3,1,0,0,StutterTalk_73_28,-340.921,86.64754,-1.8466935,-7.9741964,-16.607964,-19.902308,-24.097116,-14.992492,-9.267405,-14.663345,-17.287434,-4.917073,-8.167181
StutterTalk,73,29,14244320,14292320,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_73_29,-322.5392,108.37782,-30.530567,-17.053358,-9.970927,-20.517588,-13.756214,-10.856113,-1.8041652,-6.4148793,-13.528805,-9.607414,-7.8621287
StutterTalk,73,30,14624320,14672320,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_73_30,-370.9885,61.8252,19.150194,-7.853873,-18.460495,-14.661281,-13.65076,-14.897203,-8.526277,-6.659824,-15.8748,-8.448676,-9.399051
StutterTalk,73,31,17051680,17099680,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_73_31,-359.35663,63.858078,0.054230608,19.478998,-24.328787,-15.950442,-20.687727,-9.457294,-18.80278,-13.943481,-1.6646051,-12.841018,0.22697538
StutterTalk,73,32,17078240,17126240,0,0,0,1,2,1,0,1,0,0,0,0,StutterTalk_73_32,-294.1059,110.718094,-20.78694,1.8047292,-32.66192,-17.553831,-23.413576,-16.075336,-3.2731333,-13.542484,-15.4310665,-15.033719,-7.311425
StutterTalk,73,33,2633120,2681120,0,0,0,2,0,0,0,2,1,1,0,0,StutterTalk_73_33,-396.71716,74.528114,-28.35006,-18.859203,-7.9837613,-8.066167,-18.838808,-8.405236,-2.8288887,-9.360762,-10.719792,-9.051322,-7.3747773
StutterTalk,73,35,18158080,18206080,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_73_35,-327.0642,98.886566,-20.509739,-4.37005,-25.742826,-16.207355,-15.138655,-15.887304,-9.643028,-9.498837,-13.508902,-12.374656,-5.6514015
StutterTalk,73,36,19246560,19294560,0,0,1,1,2,0,0,0,0,0,0,0,StutterTalk_73_36,-379.2407,36.37354,7.6884475,0.1827483,-35.306995,-18.674559,-14.417179,-9.441366,-4.354526,-10.213266,-3.986277,-5.2665863,-6.173783
StutterTalk,73,37,20732480,20780480,0,0,0,1,0,1,0,0,1,0,0,0,StutterTalk_73_37,-356.92166,114.09267,-25.588293,-10.927434,-18.173899,-20.563803,-17.277294,-13.362192,-3.9607942,-12.658328,-11.230084,-11.006686,-11.800626
StutterTalk,73,38,2657600,2705600,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_73_38,-312.23135,69.787506,-15.102687,-13.837826,-23.108173,-13.980763,-23.580904,-8.728122,-11.986356,-14.905624,-14.547251,-12.571361,-10.360441
StutterTalk,73,39,22312320,22360320,1,0,1,1,0,0,0,0,1,0,0,0,StutterTalk_73_39,-340.67853,91.389946,-14.056505,7.5192103,-31.216698,-6.4509993,-13.181357,-16.822027,-3.5205977,-17.32112,-7.8008823,-16.907345,-6.6302056
StutterTalk,74,0,456960,504960,0,0,0,0,0,0,0,3,3,0,0,0,StutterTalk_74_0,-309.76572,133.14627,-33.414463,43.418064,-11.05525,-23.663546,2.0326385,-22.532347,-3.011936,1.3763229,-17.559448,5.401562,-8.498578
StutterTalk,74,1,7660000,7708000,0,0,1,0,0,0,0,2,2,0,0,0,StutterTalk_74_1,-380.92163,99.79649,20.25426,18.145746,-8.186663,-0.23319906,2.496185,-9.339665,-1.0241058,12.589592,-9.272318,0.97137386,10.317655
StutterTalk,74,2,7687520,7735520,0,0,0,0,1,1,0,1,1,0,0,0,StutterTalk_74_2,-317.3482,95.51991,15.814295,26.354092,-12.111722,-2.2590675,-0.9777496,-15.780976,-5.132815,5.7485404,-9.131441,-1.6306665,3.0971458
StutterTalk,74,3,8310720,8358720,0,0,0,1,0,0,0,0,2,1,0,0,StutterTalk_74_3,-356.0677,100.19609,6.066718,28.624481,-12.963749,-6.765323,5.434343,-11.096381,-3.458244,11.504079,-9.015773,-5.120963,4.957352
StutterTalk,74,4,11426880,11474880,0,0,0,1,0,0,0,0,2,0,0,0,StutterTalk_74_4,-313.26617,81.195564,0.86235106,40.89132,-18.840864,-13.211089,-0.85440516,-10.581841,-0.36007228,2.0482311,-13.893189,-1.0207862,-6.0230412
StutterTalk,74,5,12380160,12428160,0,0,0,1,0,0,0,1,2,1,0,0,StutterTalk_74_5,-357.63675,81.42728,4.41504,39.322598,-9.659958,-13.746593,-7.975701,-9.4197855,-4.358111,-4.5651093,-14.576433,-11.807355,5.1513824
StutterTalk,74,7,13772160,13820160,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_74_7,-361.20383,96.651375,20.273052,5.613645,-18.636536,-0.82588,-6.034616,-9.888557,-1.6492754,0.6180673,-12.945895,-2.026514,1.3090369
StutterTalk,74,8,13802080,13850080,0,0,0,0,0,0,0,3,3,0,0,0,StutterTalk_74_8,-370.76575,92.984726,0.035241798,27.614307,-15.520049,-16.85706,-1.357982,-9.079501,-0.83311737,1.9246722,-9.352752,1.6597223,-2.1304152
StutterTalk,74,9,20937920,20985920,0,0,0,2,0,0,0,3,1,0,0,0,StutterTalk_74_9,-324.1854,84.345276,0.56791085,23.62202,-29.37385,-16.883108,4.9549932,-11.356457,0.6485427,3.4985037,-13.004818,2.622637,-0.2707148
StutterTalk,74,10,20962240,21010240,0,0,1,1,0,0,0,2,1,0,0,0,StutterTalk_74_10,-305.96262,85.7844,9.256621,29.52157,-19.544617,-9.997477,0.79233325,-17.309025,-1.5406669,2.2342777,-14.376939,-0.52941483,-0.7909943
StutterTalk,74,11,23653280,23701280,0,0,0,1,2,0,0,1,0,0,0,0,StutterTalk_74_11,-404.71057,93.59192,14.282746,25.81896,-11.59555,-2.1543667,-3.054159,-21.590864,-1.8751868,0.5531094,-12.16664,-2.331011,-1.8254709
StutterTalk,74,12,24539360,24587360,0,0,0,1,0,0,0,0,2,2,0,0,StutterTalk_74_12,-310.81305,84.964836,-28.091316,14.3462305,-8.475783,-1.00425,-18.789875,5.2965603,-7.3866024,-10.525288,-2.5927055,-11.697711,2.8190696
StutterTalk,74,13,28625440,28673440,0,0,0,0,0,0,0,3,3,2,0,0,StutterTalk_74_13,-382.77332,74.81238,3.4264703,26.26227,-29.911427,-9.660691,-1.2887255,-9.299859,7.99812,-8.760743,-8.7281685,2.8514836,1.2874495
StutterTalk,74,15,31589440,31637440,0,0,0,1,0,0,0,3,2,2,0,0,StutterTalk_74_15,-334.26968,72.62196,-1.9203674,60.42918,-14.593994,-20.428228,-0.14092736,-11.343079,0.25105458,-4.1777787,-14.701883,-2.7303603,-0.2373982
StutterTalk,74,16,32318880,32366880,0,0,0,0,0,0,0,2,3,1,0,0,StutterTalk_74_16,-419.00095,111.39105,15.903173,14.586163,-9.388159,1.5649759,-2.2314487,-0.9852851,0.4355928,5.5547276,-7.124995,-2.40088,1.6823056
StutterTalk,74,17,32349760,32397760,0,0,0,0,0,0,0,1,3,0,0,0,StutterTalk_74_17,-366.05054,99.111755,21.250929,18.963997,-5.7575054,-0.7729924,-2.330608,-3.2272313,0.030028911,5.722016,-8.970627,-1.5755051,0.970056
StutterTalk,74,19,33401920,33449920,0,0,0,1,0,1,0,1,1,1,0,0,StutterTalk_74_19,-341.1426,116.531136,17.74071,63.931267,-13.689167,-28.957865,7.8590264,-17.395071,-3.6469133,-6.7646093,-16.496601,-12.232655,-4.337591
StutterTalk,74,20,33426240,33474240,0,0,1,0,0,0,0,0,2,0,0,0,StutterTalk_74_20,-328.08194,94.16553,12.004843,67.26245,-5.927302,-26.92532,-0.68765616,-14.873111,2.8926277,-4.8226657,-19.765272,-8.044501,1.6224064
StutterTalk,74,21,34297920,34345920,0,0,0,2,0,0,0,3,1,0,0,0,StutterTalk_74_21,-480.05032,68.808205,30.611725,40.608044,-1.2933537,-0.5472664,-0.8397461,-6.397542,-2.0632946,-7.8523393,-7.8548045,3.6507623,-4.068238
StutterTalk,74,22,35776800,35824800,0,0,0,0,0,0,0,1,3,1,0,0,StutterTalk_74_22,-369.14798,37.28617,-14.194346,18.889938,-3.249988,-0.15468974,-15.697169,-4.2203493,-1.1903796,1.8497992,-3.661518,-4.067697,-0.33089972
StutterTalk,74,23,38576960,38624960,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_74_23,-249.1826,84.75367,-22.077578,27.040031,5.185768,8.476497,-17.3808,-1.6935226,-3.8119342,-4.315571,0.7967807,-9.422732,1.8966119
StutterTalk,74,24,39191200,39239200,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_74_24,-246.07225,93.438515,-14.729259,38.932182,-4.227975,-8.980452,-14.570502,-3.5954957,-5.2347784,-9.430473,-4.18956,-7.332741,-2.3478544
StutterTalk,74,25,39297760,39345760,0,0,0,2,0,2,0,2,0,1,0,0,StutterTalk_74_25,-350.14038,112.346275,-10.340798,53.97585,-15.729223,-13.293753,-8.162509,-16.957651,4.1540666,-1.5672604,-9.511024,-2.1223488,3.615
StutterTalk,74,26,40390080,40438080,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_74_26,-301.39432,89.45738,8.434011,32.977077,-7.2978153,-12.3876705,-10.930608,-11.492905,-0.10647263,-1.3353708,-12.871564,-3.037988,-4.841811
StutterTalk,74,27,40414400,40462400,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_74_27,-298.47034,105.60523,10.31565,22.774063,2.9556293,-1.3984451,-8.861218,-5.6463647,-8.645503,-2.1765938,0.9686898,-6.742072,-6.862737
StutterTalk,74,30,43426720,43474720,0,0,0,1,1,0,0,0,1,0,0,0,StutterTalk_74_30,-368.3439,121.05819,8.303346,58.690258,-0.08767367,-22.946556,-3.753814,-13.338858,0.25501826,0.768112,-13.15033,-4.553207,3.757606
StutterTalk,74,33,3868800,3916800,0,0,0,1,1,1,0,1,0,0,0,0,StutterTalk_74_33,-375.26114,98.93269,-0.2962076,28.801588,-5.1847467,-11.5669565,-9.297936,-17.395805,-7.605483,8.782438,-11.83701,0.5988554,0.66508067
StutterTalk,74,34,4148640,4196640,0,0,0,2,2,0,0,0,0,0,0,0,StutterTalk_74_34,-381.93448,93.25393,14.111005,27.935863,-3.774248,-4.93432,-16.45789,-11.075837,-8.617318,10.780661,-13.724587,0.19246903,6.185474
StutterTalk,74,35,4704160,4752160,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_74_35,-331.07748,95.38071,9.323632,31.590755,-14.211366,-8.419609,-2.6542222,-18.326155,-3.352417,1.1021162,-11.716589,-3.504497,4.1323366
StutterTalk,74,36,4732000,4780000,0,0,0,0,0,0,0,3,3,3,0,0,StutterTalk_74_36,-328.7203,73.12125,3.8563204,36.07395,-15.004074,-4.0045633,-5.66196,-10.731656,-3.418792,9.230129,-13.14166,0.3725948,1.1716884
StutterTalk,74,37,4895520,4943520,0,0,0,0,0,1,0,1,2,1,0,0,StutterTalk_74_37,-280.123,102.1867,4.0464797,40.864803,-14.614885,0.26813287,-23.41782,-16.325558,-11.899657,3.893168,-18.854267,-6.1896033,7.574895
StutterTalk,74,38,6793920,6841920,0,0,1,0,0,0,0,3,2,1,0,0,StutterTalk_74_38,-343.23242,92.85501,11.97247,51.686226,-8.170785,-17.125687,5.9785733,-20.924559,-3.9078596,-6.785036,-15.534557,3.427149,-7.538056
StutterTalk,74,39,6818560,6866560,0,0,1,0,0,0,0,3,2,0,0,0,StutterTalk_74_39,-306.563,98.36181,5.759636,49.159462,-8.047932,-16.431793,4.389177,-17.269766,-3.837069,-5.3600893,-14.433784,0.9970087,-2.9501162
StutterTalk,75,0,36371360,36419360,0,0,0,2,0,0,0,0,1,0,0,0,StutterTalk_75_0,-453.42474,29.355942,-50.20847,37.089695,-7.2945724,-12.896318,-11.634672,-10.144294,-4.3099513,2.795002,-12.507902,-1.6960067,4.4811115
StutterTalk,75,1,36561440,36609440,0,0,1,1,0,0,0,0,1,1,0,0,StutterTalk_75_1,-398.23782,26.86087,-17.528776,36.03201,-13.190626,-5.4126377,-11.26994,-8.565023,-21.914886,2.22637,-18.618227,-1.5186737,-8.663681
StutterTalk,75,3,40867840,40915840,0,0,0,1,0,0,0,1,2,0,0,0,StutterTalk_75_3,-402.02597,63.620213,-29.714914,16.150442,-15.29765,-15.875478,-15.954457,-30.140368,-6.345085,-2.2547855,-11.71976,-5.597689,-5.135002
StutterTalk,75,4,5804320,5852320,0,0,0,0,0,0,0,2,3,1,0,0,StutterTalk_75_4,-338.5952,28.374714,-37.508385,9.639134,-32.90557,-1.7022063,-11.316973,-34.603706,-6.712472,-1.4459381,-6.9566126,-7.764289,-0.26510158
StutterTalk,75,5,44570560,44618560,0,0,0,0,0,0,0,2,3,1,0,0,StutterTalk_75_5,-368.81894,51.106915,-40.983414,13.460159,-28.42602,-8.652796,-14.638043,-29.498638,-6.1889257,-1.4549651,-8.680654,-4.8618455,-6.0253725
StutterTalk,75,6,44967840,45015840,0,0,2,1,0,0,0,1,1,1,0,0,StutterTalk_75_6,-444.05582,39.13155,-15.799349,21.45071,-23.66219,-6.862165,-3.5434391,-22.463516,-5.9867773,-9.327047,-7.325289,-4.1572757,-7.6174464
StutterTalk,75,7,45218400,45266400,0,0,2,1,1,0,0,0,0,0,0,0,StutterTalk_75_7,-387.63638,35.836666,-26.734463,18.51279,-25.361286,-5.397143,-10.310598,-28.98611,-7.326205,-8.268239,-12.069697,-4.6885977,-2.2031608
StutterTalk,75,8,47666880,47714880,0,0,0,1,0,0,0,0,2,0,0,0,StutterTalk_75_8,-377.95566,54.35594,-42.38784,11.858972,-18.848696,-9.826614,-13.119174,-37.986,-7.832575,2.5815558,-9.3061695,-2.3140404,-0.6259086
StutterTalk,75,9,47826080,47874080,0,0,3,0,1,0,0,0,0,1,0,0,StutterTalk_75_9,-349.13593,61.29356,-21.940615,24.255054,-21.806173,-7.6909857,-16.968027,-9.47915,-21.863531,-1.6329027,-18.578396,-3.9806664,-3.8415387
StutterTalk,75,10,49527520,49575520,0,0,0,0,0,0,0,3,3,0,0,0,StutterTalk_75_10,-360.72403,64.47445,-52.581573,25.915375,-12.103708,-3.9626305,-15.899316,2.56116,-8.697767,1.7364566,-10.918622,-1.0437348,-8.803441
StutterTalk,75,11,8873440,8921440,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_75_11,-325.54822,49.86447,-41.478703,21.096775,-26.118267,-11.071364,-24.124477,-34.576748,-1.1550773,-6.4039106,-11.03135,-3.358253,-6.486091
StutterTalk,75,12,12100480,12148480,0,0,0,0,0,1,0,0,2,0,0,0,StutterTalk_75_12,-423.13223,44.179985,-20.767239,15.673325,-21.058998,-7.7001505,-7.898624,-23.031988,-8.13767,-9.867775,-9.34246,-7.985357,-4.460018
StutterTalk,75,13,13100160,13148160,0,0,2,0,0,0,0,3,1,0,0,0,StutterTalk_75_13,-414.89438,53.915554,-29.43584,50.68908,-15.808809,-4.0186267,-1.1658889,0.8495824,-14.749238,-6.7323246,-4.420859,-9.542096,-9.69918
StutterTalk,75,14,13132800,13180800,0,0,0,0,1,0,0,2,2,0,0,0,StutterTalk_75_14,-391.73422,71.92893,-52.005688,42.226315,-15.17738,-18.134995,-14.73416,-9.251376,-13.49792,2.1519294,-7.331798,-1.933683,-0.91566443
StutterTalk,75,15,2364000,2412000,0,0,0,0,0,0,0,1,3,0,0,0,StutterTalk_75_15,-361.16467,70.52986,-36.39823,23.835358,-19.173948,-13.314952,-22.940811,-40.90547,-12.530928,-6.687297,-13.182675,-5.2474246,-1.6400702
StutterTalk,75,16,13241920,13289920,0,0,3,0,0,0,0,0,1,0,0,0,StutterTalk_75_16,-544.2829,19.666677,-7.812852,44.15845,-3.4252088,-13.279444,-0.13519219,-0.8730909,-8.3442545,-0.45844233,-9.759944,-2.1858513,-4.6579604
StutterTalk,75,17,14060960,14108960,0,0,0,2,1,0,0,0,0,0,0,0,StutterTalk_75_17,-409.83087,39.172737,-13.454808,11.8959465,-21.678322,-7.8842893,-12.671325,-22.463501,-10.591144,-8.119217,-7.8581867,-6.1778255,-7.3875766
StutterTalk,75,18,15178240,15226240,0,0,0,0,0,3,0,1,0,0,0,0,StutterTalk_75_18,-371.1341,34.76548,-22.659357,28.03237,-6.168233,-6.2195597,-18.635374,-1.4095119,-15.540052,-0.4737185,-18.082426,-1.2965679,-5.754253
StutterTalk,75,19,2620000,2668000,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_75_19,-378.13422,61.716953,-37.676407,9.191594,-17.467108,-11.569258,-18.233057,-32.037357,-4.915771,-1.6636208,-12.437304,-3.5573916,-2.2741964
StutterTalk,75,20,17325920,17373920,0,0,0,0,0,2,0,2,1,0,0,0,StutterTalk_75_20,-294.1327,74.68637,-43.447624,26.116167,-20.035719,-7.0606594,-25.317295,0.8537503,-23.417244,10.403969,-19.383371,-0.4277091,-4.4479628
StutterTalk,75,21,22848640,22896640,0,0,0,0,0,0,0,3,3,0,0,0,StutterTalk_75_21,-407.07,26.433271,-52.937733,21.661184,-29.508177,7.432192,-22.001122,-28.90729,-2.3919792,-5.1484604,-12.57439,-7.136471,1.6198208
StutterTalk,75,22,23840320,23888320,0,0,0,1,0,0,0,2,2,0,0,0,StutterTalk_75_22,-324.75012,50.418762,-56.71934,13.887615,-36.81529,-1.5908306,-31.455088,-45.649155,-6.834936,-2.0193877,-4.616371,-6.834776,-4.8692594
StutterTalk,75,23,26794240,26842240,0,0,0,1,3,0,0,3,0,1,0,0,StutterTalk_75_23,-364.83054,60.64272,-26.295553,35.794964,-29.987585,-16.20952,-27.464298,-34.09845,-9.301175,-14.573424,-12.266257,-9.160902,-5.688896
StutterTalk,75,24,27611040,27659040,0,0,2,1,0,0,0,1,0,0,0,0,StutterTalk_75_24,-422.05856,81.64765,-36.595707,23.141827,-3.520738,-9.608678,-12.086928,-7.0408773,-9.300469,-2.3565216,-17.127718,-3.5222034,4.4386396
StutterTalk,75,25,27990720,28038720,0,0,1,1,0,0,0,3,2,0,0,0,StutterTalk_75_25,-346.33575,35.02808,-47.83791,5.3257356,-40.570324,-12.372149,-24.114264,-22.264698,5.072258,-1.8660766,-4.3277063,-6.5148726,-2.3892236
StutterTalk,75,26,28060960,28108960,0,0,0,0,0,0,0,2,3,0,0,0,StutterTalk_75_26,-348.03467,51.720837,-36.8325,19.954317,-24.499174,-12.786664,-21.668325,-31.880764,0.22904071,-5.1172686,-8.953763,-6.9722652,-10.813435
StutterTalk,75,28,28270080,28318080,0,0,1,0,0,0,0,3,2,1,0,0,StutterTalk_75_28,-421.6745,46.800922,-29.084078,1.6868502,-22.98935,2.941379,-6.3679523,-22.624956,-3.232248,-2.2590928,-1.8906373,-6.7196417,-6.5790195
StutterTalk,75,29,4018880,4066880,0,0,0,0,0,1,0,1,2,0,0,0,StutterTalk_75_29,-342.37872,58.748405,-36.111416,13.225447,-34.090775,-11.20818,-20.564426,-34.419136,-4.9834223,-6.3116007,-12.848752,-2.992666,-0.37507686
StutterTalk,75,30,29544960,29592960,0,0,0,0,0,0,0,2,3,0,0,0,StutterTalk_75_30,-359.4299,66.408585,-38.94944,17.876007,-20.92547,-14.504488,-14.564316,-34.350136,-8.779633,-4.6392245,-12.947959,-6.391112,-6.040185
StutterTalk,75,31,29586720,29634720,0,0,0,0,1,0,0,0,2,0,0,0,StutterTalk_75_31,-474.2199,45.600754,-39.860752,-4.1705623,-11.823604,-11.271823,-18.085176,-25.848806,1.849556,12.185849,2.3782325,-2.8026147,-4.013288
StutterTalk,75,32,30164800,30212800,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_75_32,-369.35022,65.06309,-35.50852,19.598167,-18.18444,-7.330591,-20.328499,-36.68794,-11.44319,-4.309835,-15.297063,-10.122089,-1.4895339
StutterTalk,75,33,30313760,30361760,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_75_33,-286.10712,40.495487,-53.854935,28.74131,-36.69296,-12.752449,-33.6459,-25.566822,-3.1560998,-13.983575,-10.018965,-8.816639,-3.1178107
StutterTalk,75,34,31765280,31813280,0,0,0,1,0,0,0,0,3,0,0,0,StutterTalk_75_34,-375.3805,59.626892,-47.63317,17.82498,-22.69853,-10.366414,-19.795273,-40.21773,-6.075576,0.8322518,-14.358419,-4.0293837,0.78564894
StutterTalk,75,35,31907360,31955360,0,0,0,1,0,0,0,0,2,0,0,0,StutterTalk_75_35,-502.39062,45.90466,-48.079346,-3.8524451,-13.781307,4.7920527,-15.677699,-33.215744,-6.41207,-1.5694846,-1.7220191,-1.2591107,-5.382524
StutterTalk,75,36,4317280,4365280,1,0,0,0,0,0,0,0,2,0,0,0,StutterTalk_75_36,-342.80484,45.881264,-41.112953,8.651248,-17.172018,-11.409358,-23.495474,-11.379534,-9.615872,2.4685395,-8.859023,-9.210857,-3.911655
StutterTalk,75,38,34175680,34223680,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_75_38,-381.1479,58.72985,-41.715534,15.982779,-26.26368,-10.049872,-22.990248,-27.969248,-1.0222118,-4.6013684,-10.495771,-4.063667,-0.33951756
StutterTalk,75,39,34824640,34872640,0,0,0,1,0,0,0,2,2,0,0,0,StutterTalk_75_39,-428.55988,54.60228,-25.497395,9.952106,-14.94388,-9.64317,-14.918101,-31.020056,-5.693438,-6.2245417,-10.233787,-7.2326503,-1.0996006
StutterTalk,76,0,36787200,36835200,0,0,1,0,0,0,0,2,2,1,0,0,StutterTalk_76_0,-498.41766,43.838123,-8.390756,-6.6768184,-8.199952,0.40644205,-4.2145686,-9.376002,-0.94986707,-1.4427783,-6.734749,-6.973924,-3.0506864
StutterTalk,76,1,37013280,37061280,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_76_1,-405.60547,110.39451,-23.488483,-24.340635,-13.073306,-9.264479,-21.602526,-11.32037,0.5112438,-7.8277583,-10.783256,-2.9110222,-5.1923065
StutterTalk,76,2,37351520,37399520,0,0,0,0,1,1,0,3,1,0,0,0,StutterTalk_76_2,-333.84616,105.47506,-40.921944,-1.7811701,-27.720755,-21.45797,-20.199583,-13.06041,-6.1732235,-12.111074,-2.3958912,-13.177225,-6.7981124
StutterTalk,76,3,4466560,4514560,0,0,2,2,1,2,0,0,0,0,0,0,StutterTalk_76_3,-377.77792,28.295763,-11.5738945,10.944824,3.8867562,-8.488423,-6.8482103,-11.894513,-13.28376,-1.3632318,-9.708428,-4.0000186,-7.87001
StutterTalk,76,4,5539840,5587840,0,0,0,0,0,0,0,3,3,1,0,0,StutterTalk_76_4,-403.25577,46.528538,-28.547571,30.638248,-11.569701,-7.2663755,-5.3797326,-17.944248,-0.74140483,0.8825197,-9.5246525,-4.129603,-2.177436
StutterTalk,76,5,5746560,5794560,0,0,0,0,0,1,0,0,2,0,0,0,StutterTalk_76_5,-291.18042,23.032875,0.5625136,24.834385,-8.153704,4.43641,-24.295828,-17.836588,-16.546946,8.154378,-14.755343,-3.1905985,-2.9192145
StutterTalk,76,6,393440,441440,0,0,0,0,0,0,0,2,3,0,0,0,StutterTalk_76_6,-370.045,98.92236,-18.709784,-10.306369,-27.541582,-2.5035372,-14.949165,-9.787564,-3.0114923,-13.705081,1.9697975,-15.017697,-3.5912135
StutterTalk,76,7,6487200,6535200,0,0,0,1,0,0,0,3,2,2,0,0,StutterTalk_76_7,-347.3529,70.41474,-22.251398,-3.5726693,1.3805839,-9.23946,-13.578618,-20.856947,-17.754436,1.3836603,-20.211487,-9.564774,-8.855073
StutterTalk,76,9,7768800,7816800,0,0,0,1,0,1,0,0,1,0,0,0,StutterTalk_76_9,-320.39905,37.33605,-0.18099163,15.662925,-1.4615649,-4.95208,-12.790747,-17.59912,-12.419157,-2.9344413,-9.650593,-1.2014703,-9.081514
StutterTalk,76,10,9584000,9632000,2,0,0,0,0,0,0,2,2,0,0,0,StutterTalk_76_10,-439.95947,36.252224,-8.196313,1.898447,-11.473303,-8.777744,-11.322837,-4.9069695,-7.1862273,-7.9286494,-6.3528767,-7.0851893,-3.1115263
StutterTalk,76,11,10282400,10330400,0,0,0,0,0,3,0,1,0,0,0,0,StutterTalk_76_11,-347.72958,41.50793,1.6828774,39.269726,-36.861576,-6.8728175,-24.879719,-16.574802,-18.337162,-19.712587,-1.2864316,-13.98618,-0.25693217
StutterTalk,76,12,12744000,12792000,0,0,0,1,0,0,0,3,2,1,0,0,StutterTalk_76_12,-359.16617,101.14534,-31.472845,21.0904,-11.167229,-10.908723,0.5429079,-23.24111,-5.4891615,-4.299982,-8.998017,-4.832591,5.400978
StutterTalk,76,13,12804160,12852160,0,0,0,0,0,3,0,2,0,0,0,0,StutterTalk_76_13,-437.24054,47.83664,-10.882553,30.778318,-2.8103557,-6.239811,-3.1148627,-26.737541,-3.6880386,-6.7095966,-9.038778,-4.0922008,-2.175314
